Frame number,RHip - x,RHip - y,RKnee - x,RKnee - y,RAnkle - x,RAnkle - y,LHip - x,LHip - y,LKnee - x,LKnee - y,LAnkle - x,LAnkle - y,participant,type,jump_count
14.0,918.0,187.0,1126.0,446.0,960.0,751.0,1126.0,187.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,3
15.0,960.0,211.0,1126.0,446.0,960.0,751.0,1168.0,211.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,3
16.0,960.0,211.0,1126.0,446.0,960.0,751.0,1168.0,234.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,3
17.0,960.0,211.0,1126.0,446.0,960.0,751.0,1168.0,234.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,3
18.0,960.0,211.0,1126.0,446.0,960.0,751.0,1168.0,234.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,3
19.0,960.0,234.0,1126.0,446.0,960.0,751.0,1168.0,258.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,3
20.0,960.0,234.0,1126.0,469.0,960.0,774.0,1168.0,258.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,3
21.0,960.0,258.0,1126.0,469.0,960.0,774.0,1168.0,281.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,3
22.0,960.0,258.0,1126.0,469.0,960.0,751.0,1168.0,281.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,3
23.0,960.0,234.0,1168.0,469.0,960.0,774.0,1168.0,281.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,3
24.0,960.0,234.0,1168.0,469.0,960.0,751.0,1168.0,258.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,3
25.0,960.0,211.0,1168.0,469.0,960.0,751.0,1168.0,258.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,3
26.0,960.0,211.0,1168.0,469.0,960.0,751.0,1126.0,211.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,3
27.0,960.0,234.0,1168.0,469.0,960.0,751.0,1126.0,211.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,3
28.0,1001.0,211.0,1168.0,469.0,960.0,751.0,1168.0,211.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,3
29.0,960.0,164.0,1168.0,446.0,960.0,727.0,1168.0,164.0,1335.0,422.0,1168.0,680.0,P1,cmj-left,3
30.0,1001.0,140.0,1168.0,446.0,960.0,727.0,1168.0,164.0,1335.0,399.0,1168.0,680.0,P1,cmj-left,3
31.0,960.0,117.0,1168.0,422.0,960.0,727.0,1168.0,117.0,1335.0,399.0,1168.0,680.0,P1,cmj-left,3
32.0,960.0,70.0,1168.0,399.0,1001.0,704.0,1168.0,93.0,1335.0,375.0,1168.0,680.0,P1,cmj-left,3
33.0,-1.0,-1.0,1126.0,399.0,1001.0,704.0,1168.0,117.0,1293.0,375.0,1168.0,680.0,P1,cmj-left,3
50.0,-1.0,-1.0,1085.0,422.0,918.0,751.0,-1.0,-1.0,1252.0,446.0,1126.0,680.0,P1,cmj-left,3
51.0,-1.0,-1.0,1085.0,446.0,918.0,751.0,1126.0,117.0,1252.0,446.0,1126.0,680.0,P1,cmj-left,3
52.0,-1.0,-1.0,1085.0,422.0,918.0,727.0,1126.0,140.0,1252.0,422.0,1126.0,680.0,P1,cmj-left,3
53.0,-1.0,-1.0,1085.0,422.0,918.0,727.0,-1.0,-1.0,1210.0,469.0,1126.0,680.0,P1,cmj-left,3
54.0,960.0,140.0,1043.0,422.0,918.0,727.0,1168.0,117.0,1210.0,446.0,1126.0,680.0,P1,cmj-left,3
10.0,960.0,23.0,1043.0,399.0,918.0,727.0,1126.0,46.0,1210.0,399.0,1126.0,680.0,P1,cmj-left,4
11.0,918.0,23.0,1043.0,399.0,918.0,727.0,1126.0,70.0,1252.0,399.0,1126.0,704.0,P1,cmj-left,4
12.0,918.0,46.0,1043.0,399.0,960.0,727.0,1126.0,70.0,1252.0,375.0,1126.0,704.0,P1,cmj-left,4
13.0,-1.0,-1.0,1043.0,399.0,960.0,727.0,1085.0,93.0,1252.0,375.0,1126.0,704.0,P1,cmj-left,4
14.0,918.0,70.0,1085.0,399.0,960.0,704.0,1085.0,70.0,1252.0,375.0,1126.0,704.0,P1,cmj-left,4
15.0,918.0,70.0,1085.0,422.0,960.0,727.0,1085.0,93.0,1252.0,375.0,1126.0,704.0,P1,cmj-left,4
16.0,918.0,117.0,1085.0,399.0,918.0,727.0,1126.0,140.0,1252.0,399.0,1168.0,680.0,P1,cmj-left,4
17.0,918.0,117.0,1085.0,422.0,918.0,751.0,1085.0,93.0,1293.0,399.0,1168.0,680.0,P1,cmj-left,4
18.0,918.0,140.0,1085.0,422.0,918.0,751.0,1085.0,140.0,1293.0,399.0,1168.0,680.0,P1,cmj-left,4
19.0,918.0,164.0,1085.0,446.0,918.0,751.0,1085.0,164.0,1293.0,399.0,1168.0,680.0,P1,cmj-left,4
20.0,918.0,187.0,1085.0,446.0,918.0,751.0,1085.0,187.0,1293.0,422.0,1168.0,680.0,P1,cmj-left,4
21.0,918.0,211.0,1085.0,446.0,918.0,751.0,1126.0,211.0,1293.0,422.0,1168.0,704.0,P1,cmj-left,4
22.0,918.0,211.0,1085.0,446.0,960.0,751.0,1126.0,234.0,1293.0,422.0,1168.0,704.0,P1,cmj-left,4
23.0,918.0,234.0,1126.0,446.0,918.0,751.0,1126.0,234.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,4
24.0,960.0,234.0,1126.0,446.0,918.0,751.0,1126.0,258.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,4
25.0,960.0,234.0,1126.0,446.0,960.0,751.0,1126.0,258.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,4
26.0,918.0,234.0,1126.0,469.0,918.0,774.0,1168.0,281.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,4
27.0,960.0,234.0,1126.0,469.0,918.0,774.0,1168.0,281.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,4
28.0,960.0,234.0,1126.0,469.0,918.0,774.0,1168.0,258.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,4
29.0,960.0,211.0,1168.0,469.0,918.0,751.0,1168.0,234.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,4
30.0,918.0,211.0,1168.0,469.0,918.0,751.0,1126.0,211.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,4
31.0,918.0,211.0,1168.0,469.0,918.0,751.0,1126.0,211.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,4
32.0,960.0,234.0,1168.0,469.0,918.0,751.0,1168.0,234.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,4
33.0,960.0,164.0,1168.0,469.0,960.0,751.0,1168.0,187.0,1335.0,446.0,1168.0,680.0,P1,cmj-left,4
34.0,960.0,117.0,1168.0,446.0,960.0,751.0,1168.0,117.0,1335.0,422.0,1168.0,680.0,P1,cmj-left,4
35.0,960.0,117.0,1168.0,446.0,918.0,751.0,1168.0,140.0,1335.0,422.0,1168.0,680.0,P1,cmj-left,4
36.0,960.0,70.0,1168.0,422.0,960.0,727.0,1168.0,93.0,1335.0,399.0,1168.0,680.0,P1,cmj-left,4
37.0,960.0,70.0,1168.0,422.0,960.0,727.0,1168.0,93.0,1335.0,375.0,1168.0,680.0,P1,cmj-left,4
38.0,-1.0,-1.0,1126.0,399.0,960.0,727.0,-1.0,-1.0,1293.0,375.0,1168.0,680.0,P1,cmj-left,4
45.0,-1.0,-1.0,1210.0,164.0,1168.0,446.0,-1.0,-1.0,1001.0,187.0,960.0,446.0,P1,cmj-left,4
63.0,1001.0,46.0,1210.0,446.0,960.0,774.0,1210.0,117.0,1335.0,422.0,1210.0,704.0,P1,cmj-left,4
64.0,1043.0,46.0,1210.0,446.0,960.0,774.0,1210.0,93.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,4
65.0,1043.0,46.0,1168.0,446.0,960.0,774.0,1210.0,93.0,1335.0,422.0,1210.0,704.0,P1,cmj-left,4
66.0,-1.0,-1.0,1168.0,446.0,960.0,751.0,1210.0,117.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,4
67.0,1043.0,164.0,1168.0,422.0,960.0,751.0,1210.0,117.0,1293.0,422.0,1168.0,704.0,P1,cmj-left,4
68.0,-1.0,-1.0,1126.0,422.0,960.0,751.0,1210.0,117.0,1293.0,422.0,1210.0,704.0,P1,cmj-left,4
7.0,-1.0,-1.0,1043.0,422.0,960.0,751.0,1168.0,117.0,1252.0,375.0,1168.0,704.0,P1,cmj-left,5
8.0,960.0,46.0,1085.0,399.0,960.0,751.0,1126.0,70.0,1252.0,399.0,1168.0,704.0,P1,cmj-left,5
9.0,960.0,46.0,1085.0,399.0,960.0,751.0,1126.0,70.0,1252.0,399.0,1168.0,704.0,P1,cmj-left,5
10.0,960.0,70.0,1085.0,422.0,960.0,751.0,1126.0,93.0,1293.0,399.0,1168.0,704.0,P1,cmj-left,5
11.0,960.0,93.0,1085.0,422.0,960.0,751.0,1126.0,117.0,1293.0,399.0,1168.0,704.0,P1,cmj-left,5
12.0,960.0,93.0,1085.0,422.0,960.0,751.0,1126.0,117.0,1293.0,399.0,1168.0,704.0,P1,cmj-left,5
13.0,918.0,140.0,1085.0,422.0,960.0,751.0,1126.0,140.0,1293.0,399.0,1168.0,704.0,P1,cmj-left,5
14.0,960.0,164.0,1085.0,446.0,960.0,751.0,1126.0,164.0,1293.0,422.0,1168.0,704.0,P1,cmj-left,5
15.0,960.0,211.0,1085.0,446.0,960.0,751.0,1126.0,211.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,5
16.0,918.0,211.0,1126.0,446.0,960.0,751.0,1126.0,211.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,5
17.0,960.0,211.0,1126.0,446.0,960.0,751.0,1168.0,234.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,5
18.0,960.0,211.0,1126.0,446.0,960.0,751.0,1168.0,258.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
19.0,960.0,234.0,1126.0,446.0,960.0,751.0,1168.0,258.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
20.0,960.0,234.0,1126.0,469.0,960.0,774.0,1168.0,281.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
21.0,960.0,258.0,1126.0,469.0,960.0,774.0,1168.0,281.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
22.0,960.0,258.0,1126.0,469.0,960.0,774.0,1168.0,281.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
23.0,960.0,234.0,1126.0,469.0,960.0,774.0,1168.0,258.0,1377.0,446.0,1168.0,704.0,P1,cmj-left,5
24.0,960.0,211.0,1168.0,469.0,960.0,751.0,1168.0,234.0,1377.0,446.0,1168.0,704.0,P1,cmj-left,5
25.0,960.0,211.0,1168.0,469.0,960.0,751.0,1210.0,234.0,1377.0,446.0,1168.0,704.0,P1,cmj-left,5
26.0,960.0,211.0,1168.0,469.0,960.0,751.0,1168.0,211.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
27.0,960.0,211.0,1168.0,469.0,960.0,751.0,1168.0,211.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
28.0,960.0,187.0,1168.0,469.0,960.0,751.0,1168.0,187.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
29.0,1001.0,164.0,1168.0,446.0,960.0,751.0,1168.0,164.0,1335.0,422.0,1168.0,704.0,P1,cmj-left,5
30.0,960.0,117.0,1168.0,446.0,960.0,727.0,1168.0,117.0,1335.0,422.0,1168.0,680.0,P1,cmj-left,5
31.0,1001.0,93.0,1168.0,422.0,960.0,727.0,1168.0,93.0,1335.0,399.0,1168.0,680.0,P1,cmj-left,5
32.0,-1.0,-1.0,1168.0,399.0,960.0,727.0,1168.0,117.0,1335.0,399.0,1168.0,680.0,P1,cmj-left,5
55.0,1210.0,211.0,1126.0,422.0,960.0,727.0,1293.0,234.0,1293.0,422.0,1168.0,704.0,P1,cmj-left,5
56.0,-1.0,-1.0,1168.0,446.0,960.0,774.0,-1.0,-1.0,1293.0,422.0,1168.0,704.0,P1,cmj-left,5
57.0,1001.0,93.0,1168.0,469.0,960.0,774.0,1168.0,117.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
58.0,1001.0,117.0,1210.0,469.0,960.0,774.0,1168.0,140.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
59.0,1001.0,117.0,1210.0,469.0,960.0,774.0,1210.0,140.0,1335.0,469.0,1168.0,704.0,P1,cmj-left,5
60.0,1001.0,117.0,1210.0,493.0,960.0,774.0,1210.0,140.0,1377.0,446.0,1168.0,704.0,P1,cmj-left,5
61.0,1001.0,117.0,1210.0,493.0,960.0,774.0,1210.0,164.0,1335.0,469.0,1168.0,704.0,P1,cmj-left,5
62.0,1001.0,187.0,1210.0,469.0,960.0,774.0,1210.0,187.0,1335.0,469.0,1168.0,704.0,P1,cmj-left,5
63.0,1001.0,140.0,1168.0,469.0,960.0,774.0,1210.0,140.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
64.0,1001.0,70.0,1168.0,469.0,960.0,774.0,1210.0,117.0,1335.0,446.0,1168.0,704.0,P1,cmj-left,5
65.0,1001.0,46.0,1168.0,446.0,960.0,774.0,1168.0,93.0,1293.0,446.0,1168.0,704.0,P1,cmj-left,5
66.0,-1.0,-1.0,1168.0,446.0,960.0,751.0,1168.0,93.0,1293.0,422.0,1168.0,704.0,P1,cmj-left,5
67.0,-1.0,-1.0,1126.0,399.0,960.0,751.0,1168.0,117.0,1293.0,399.0,1168.0,704.0,P1,cmj-left,5
68.0,-1.0,-1.0,1126.0,399.0,960.0,751.0,1210.0,140.0,1252.0,399.0,1168.0,704.0,P1,cmj-left,5
69.0,-1.0,-1.0,1085.0,422.0,960.0,751.0,-1.0,-1.0,1252.0,422.0,1168.0,704.0,P1,cmj-left,5
1.0,-1.0,-1.0,667.0,0.0,709.0,234.0,-1.0,-1.0,876.0,0.0,834.0,234.0,P1,dj-left,1
2.0,-1.0,-1.0,667.0,0.0,709.0,234.0,-1.0,-1.0,876.0,0.0,834.0,234.0,P1,dj-left,1
3.0,-1.0,-1.0,667.0,0.0,709.0,258.0,-1.0,-1.0,876.0,0.0,876.0,234.0,P1,dj-left,1
4.0,-1.0,-1.0,667.0,0.0,667.0,258.0,-1.0,-1.0,918.0,0.0,876.0,234.0,P1,dj-left,1
5.0,-1.0,-1.0,667.0,0.0,667.0,258.0,-1.0,-1.0,918.0,0.0,876.0,234.0,P1,dj-left,1
6.0,-1.0,-1.0,667.0,0.0,667.0,258.0,-1.0,-1.0,918.0,0.0,876.0,234.0,P1,dj-left,1
7.0,-1.0,-1.0,667.0,0.0,667.0,258.0,-1.0,-1.0,918.0,23.0,876.0,234.0,P1,dj-left,1
8.0,-1.0,-1.0,667.0,0.0,667.0,234.0,-1.0,-1.0,918.0,0.0,876.0,234.0,P1,dj-left,1
9.0,-1.0,-1.0,709.0,0.0,709.0,258.0,-1.0,-1.0,960.0,0.0,918.0,234.0,P1,dj-left,1
10.0,-1.0,-1.0,709.0,0.0,709.0,258.0,-1.0,-1.0,960.0,0.0,960.0,234.0,P1,dj-left,1
11.0,-1.0,-1.0,709.0,0.0,709.0,258.0,-1.0,-1.0,960.0,0.0,960.0,234.0,P1,dj-left,1
12.0,-1.0,-1.0,709.0,0.0,709.0,258.0,-1.0,-1.0,960.0,0.0,1001.0,258.0,P1,dj-left,1
13.0,-1.0,-1.0,709.0,0.0,709.0,258.0,-1.0,-1.0,960.0,0.0,1001.0,234.0,P1,dj-left,1
14.0,-1.0,-1.0,709.0,0.0,709.0,258.0,-1.0,-1.0,960.0,0.0,1043.0,234.0,P1,dj-left,1
15.0,-1.0,-1.0,709.0,0.0,709.0,258.0,-1.0,-1.0,960.0,0.0,1043.0,234.0,P1,dj-left,1
16.0,-1.0,-1.0,709.0,0.0,709.0,258.0,-1.0,-1.0,960.0,0.0,1085.0,258.0,P1,dj-left,1
20.0,-1.0,-1.0,751.0,0.0,709.0,258.0,-1.0,-1.0,1001.0,0.0,1126.0,258.0,P1,dj-left,1
27.0,-1.0,-1.0,793.0,0.0,709.0,258.0,-1.0,-1.0,1085.0,0.0,1168.0,281.0,P1,dj-left,1
29.0,-1.0,-1.0,834.0,0.0,709.0,211.0,-1.0,-1.0,1085.0,0.0,1168.0,281.0,P1,dj-left,1
43.0,1001.0,93.0,1085.0,422.0,918.0,751.0,-1.0,-1.0,1085.0,422.0,1168.0,680.0,P1,dj-left,1
44.0,918.0,187.0,1126.0,446.0,918.0,774.0,1126.0,187.0,1293.0,399.0,1168.0,704.0,P1,dj-left,1
45.0,918.0,234.0,1126.0,446.0,918.0,774.0,1126.0,211.0,1335.0,422.0,1168.0,704.0,P1,dj-left,1
46.0,918.0,234.0,1168.0,469.0,918.0,774.0,1085.0,211.0,1335.0,422.0,1168.0,704.0,P1,dj-left,1
47.0,960.0,234.0,1168.0,469.0,918.0,774.0,1126.0,234.0,1335.0,422.0,1168.0,704.0,P1,dj-left,1
48.0,960.0,258.0,1168.0,469.0,918.0,774.0,1168.0,258.0,1335.0,422.0,1168.0,704.0,P1,dj-left,1
49.0,960.0,234.0,1168.0,469.0,918.0,774.0,1126.0,234.0,1293.0,446.0,1168.0,704.0,P1,dj-left,1
50.0,960.0,211.0,1168.0,469.0,918.0,774.0,1126.0,234.0,1335.0,422.0,1168.0,704.0,P1,dj-left,1
51.0,960.0,211.0,1168.0,469.0,918.0,751.0,1168.0,234.0,1335.0,422.0,1168.0,704.0,P1,dj-left,1
52.0,960.0,187.0,1168.0,469.0,918.0,751.0,1168.0,211.0,1293.0,422.0,1168.0,704.0,P1,dj-left,1
53.0,960.0,211.0,1168.0,446.0,918.0,751.0,1126.0,211.0,1335.0,422.0,1168.0,680.0,P1,dj-left,1
54.0,960.0,164.0,1168.0,446.0,918.0,751.0,1126.0,164.0,1335.0,399.0,1168.0,680.0,P1,dj-left,1
